SL,region,YEAR,Month,Max Temp,Min Temp,Rainfall,Relative Humidity,Wind Speed,Cloud Coverage,Bright Sunshine,Station Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Period
5010,chittagong,1960,6,33.8,25.4,644,86,4.2,6.1,4.033962264,41992,705183,374324.6,21.46,91.98,4,1960.06
5011,chittagong,1961,6,33.5,25.4,719,88,3.4,7.1,4.9,41992,705183,374324.6,21.46,91.98,4,1961.06
5012,chittagong,1962,6,33.2,25.2,1105,88,4.2,6.9,4.2,41992,705183,374324.6,21.46,91.98,4,1962.06
5013,chittagong,1963,6,36.1,24.8,1027,88,5.9,7.1,5.3,41992,705183,374324.6,21.46,91.98,4,1963.06
5014,chittagong,1964,6,36.9,25.1,653,86,4.7,6.2,4.5,41992,705183,374324.6,21.46,91.98,4,1964.06
5015,chittagong,1965,6,31.9,24.7,1123,90,5.3,7.1,4.2,41992,705183,374324.6,21.46,91.98,4,1965.06
5016,chittagong,1966,6,35.2,24.7,1532,92,7.3,7.5,1.1,41992,705183,374324.6,21.46,91.98,4,1966.06
5017,chittagong,1967,6,33.2,25.4,696,86,5.3,5.8,4.9,41992,705183,374324.6,21.46,91.98,4,1967.06
5018,chittagong,1968,6,30.7,24.2,1093,88,5.6,6.9,3.1,41992,705183,374324.6,21.46,91.98,4,1968.06
5019,chittagong,1969,6,32.8,25,952,91,5.5,6.3,4.5,41992,705183,374324.6,21.46,91.98,4,1969.06
5020,chittagong,1970,6,32.8,24.4,578,85,3.6,7.2,4,41992,705183,374324.6,21.46,91.98,4,1970.06
5021,chittagong,1971,6,32.8,24.9,1179,87,3.6,7,3.8,41992,705183,374324.6,21.46,91.98,4,1971.06
5022,chittagong,1972,6,33.3,25.2,288,84,2.8,6.6,5,41992,705183,374324.6,21.46,91.98,4,1972.06
5023,chittagong,1973,6,32.2,25.5,790,89,2.2,6,4.4,41992,705183,374324.6,21.46,91.98,4,1973.06
5024,chittagong,1974,6,32.8,24.8,532,87,3.1,6.3,3.6,41992,705183,374324.6,21.46,91.98,4,1974.06
5025,chittagong,1975,6,33.3,24.9,484,85,3.1,6,5.7,41992,705183,374324.6,21.46,91.98,4,1975.06
5026,chittagong,1976,6,32.8,24.5,889,86,2.8,6.5,3.5,41992,705183,374324.6,21.46,91.98,4,1976.06
5027,chittagong,1977,6,32.8,24.5,930,87,2.5,6,2.6,41992,705183,374324.6,21.46,91.98,4,1977.06
5028,chittagong,1978,6,32.2,25.5,621,86,2.2,6.5,5.1,41992,705183,374324.6,21.46,91.98,4,1978.06
5029,chittagong,1979,6,35,25.5,35,88,2.6,6.2,4.2,41992,705183,374324.6,21.46,91.98,4,1979.06
5030,chittagong,1980,6,33,24.8,258,87,2,6.4,0.7,41992,705183,374324.6,21.46,91.98,4,1980.06
5031,chittagong,1981,6,33,24.4,705,90,1.6,6.3,1.5,41992,705183,374324.6,21.46,91.98,4,1981.06
5032,chittagong,1982,6,35.2,24.9,1199,89,2.3,6.5,3.1,41992,705183,374324.6,21.46,91.98,4,1982.06
5033,chittagong,1983,6,33.5,25.3,721,89,2.2,6.4,4.1,41992,705183,374324.6,21.46,91.98,4,1983.06
5034,chittagong,1984,6,32.3,24.9,1275,93,3.4,6.9,2,41992,705183,374324.6,21.46,91.98,4,1984.06
5035,chittagong,1985,6,32.5,25.2,766,89,2.8,6.6,4,41992,705183,374324.6,21.46,91.98,4,1985.06
5036,chittagong,1986,6,34,25.5,921,88,3.1,6.1,4,41992,705183,374324.6,21.46,91.98,4,1986.06
5037,chittagong,1987,6,34.4,25.7,653,86,3,5.4,4.6,41992,705183,374324.6,21.46,91.98,4,1987.06
5038,chittagong,1988,6,33.6,25,1306,89,2.6,6.5,3,41992,705183,374324.6,21.46,91.98,4,1988.06
5039,chittagong,1989,6,35.8,25.2,766,85,2.9,5.8,4.7,41992,705183,374324.6,21.46,91.98,4,1989.06
5040,chittagong,1990,6,34.4,25.7,1201,87,2.9,6.6,4,41992,705183,374324.6,21.46,91.98,4,1990.06
5041,chittagong,1991,6,33,25.2,1165,89,2.7,6.9,1.5,41992,705183,374324.6,21.46,91.98,4,1991.06
5042,chittagong,1992,6,36,25.7,767,83,2.7,5.6,5.5,41992,705183,374324.6,21.46,91.98,4,1992.06
5043,chittagong,1993,6,33,25,835,89,3.4,6.5,3.4,41992,705183,374324.6,21.46,91.98,4,1993.06
5044,chittagong,1994,6,34.5,25.8,1022,87,3,7,2.7,41992,705183,374324.6,21.46,91.98,4,1994.06
5045,chittagong,1995,6,33.6,25.7,706,86,3.6,6.8,4.6,41992,705183,374324.6,21.46,91.98,4,1995.06
5046,chittagong,1996,6,34.6,25.1,671,85,3,5.8,6,41992,705183,374324.6,21.46,91.98,4,1996.06
5047,chittagong,1997,6,33.6,24.9,390,86,2.8,6.1,4.9,41992,705183,374324.6,21.46,91.98,4,1997.06
5048,chittagong,1998,6,36.2,26.9,365,85,3.2,5.5,6.5,41992,705183,374324.6,21.46,91.98,4,1998.06
5049,chittagong,1999,6,35.7,25.6,853,89,2.7,6.3,4.8,41992,705183,374324.6,21.46,91.98,4,1999.06
5050,chittagong,2000,6,35.2,25.1,841,88,2.1,6.5,4.5,41992,705183,374324.6,21.46,91.98,4,2000.06
5051,chittagong,2001,6,33.7,23.9,1373,92,2.6,7,3.5,41992,705183,374324.6,21.46,91.98,4,2001.06
5052,chittagong,2002,6,34.5,25.8,503,89,1.8,5.7,5.7,41992,705183,374324.6,21.46,91.98,4,2002.06
5053,chittagong,2003,6,35.2,24.9,1349,91,2.5,6.8,2.4,41992,705183,374324.6,21.46,91.98,4,2003.06
5054,chittagong,2004,6,36,25.7,705,86,1.4,6.1,4.4,41992,705183,374324.6,21.46,91.98,4,2004.06
5055,chittagong,2005,6,35.4,26.5,848,85,2.7,5.3,5.1,41992,705183,374324.6,21.46,91.98,4,2005.06
5056,chittagong,2006,6,33.5,25.7,662,87,1.5,6.4,4.7,41992,705183,374324.6,21.46,91.98,4,2006.06
5057,chittagong,2007,6,34.5,26,640,84,1.6,6.1,5.6,41992,705183,374324.6,21.46,91.98,4,2007.06
5058,chittagong,2008,6,34.2,25.2,1318,86,1.7,6.4,3.8,41992,705183,374324.6,21.46,91.98,4,2008.06
5059,chittagong,2009,6,35,25.6,324,82,5.1,5.6,5.1,41992,705183,374324.6,21.46,91.98,4,2009.06
5060,chittagong,2010,6,34,26,982,86,4.6,6.2,5.1,41992,705183,374324.6,21.46,91.98,4,2010.06
5061,chittagong,2011,6,34,25.4,926,87,3.7,6.5,3,41992,705183,374324.6,21.46,91.98,4,2011.06
5062,chittagong,2012,6,34.8,25.4,1102,86,4.9,6.3,3,41992,705183,374324.6,21.46,91.98,4,2012.06
5063,chittagong,2013,6,35,25.8,876,86,2.9,6.5,3.7,41992,705183,374324.6,21.46,91.98,4,2013.06
5064,chittagong,1948,7,32.4,25,969,91,3.298148148,6.5,3.724528302,41992,705183,374324.6,21.46,91.98,4,1948.07
5065,chittagong,1949,7,33.7,24.5,960,89,3.298148148,6.3,3.724528302,41992,705183,374324.6,21.46,91.98,4,1949.07
5066,chittagong,1950,7,32.3,24.5,1368,88,3.298148148,4.6,3.724528302,41992,705183,374324.6,21.46,91.98,4,1950.07
5067,chittagong,1951,7,34.1,24.3,661,87,3.298148148,6.5,3.724528302,41992,705183,374324.6,21.46,91.98,4,1951.07
5068,chittagong,1952,7,32.3,25.1,1266,91,3.298148148,6.8,3.724528302,41992,705183,374324.6,21.46,91.98,4,1952.07
5069,chittagong,1953,7,33.4,24.9,1084,89,3.298148148,6.7,3.724528302,41992,705183,374324.6,21.46,91.98,4,1953.07
5070,chittagong,1954,7,32.1,24.8,858,89,3.298148148,6.8,3.724528302,41992,705183,374324.6,21.46,91.98,4,1954.07
5071,chittagong,1955,7,30.5,24.3,972,94,3.298148148,7.4,3.724528302,41992,705183,374324.6,21.46,91.98,4,1955.07
5072,chittagong,1956,7,35.3,24.6,623,90,3.298148148,6.2,3.724528302,41992,705183,374324.6,21.46,91.98,4,1956.07
5073,chittagong,1957,7,33.2,24.7,1027,91,3.298148148,6.8,3.724528302,41992,705183,374324.6,21.46,91.98,4,1957.07
5074,chittagong,1958,7,32.7,25,831,90,3.298148148,7,3.724528302,41992,705183,374324.6,21.46,91.98,4,1958.07
5075,chittagong,1959,7,33.2,24.9,1023,87,3.298148148,6.9,3.724528302,41992,705183,374324.6,21.46,91.98,4,1959.07
5076,chittagong,1960,7,31.6,25.3,705,89,4.6,7.1,3.724528302,41992,705183,374324.6,21.46,91.98,4,1960.07
5077,chittagong,1961,7,31.8,24.7,1387,93,3.4,7.4,3.5,41992,705183,374324.6,21.46,91.98,4,1961.07
5078,chittagong,1962,7,33.3,25.4,625,87,4.2,6.7,5.8,41992,705183,374324.6,21.46,91.98,4,1962.07
5079,chittagong,1963,7,31.6,25.2,1104,93,6.1,7.4,2.4,41992,705183,374324.6,21.46,91.98,4,1963.07
5080,chittagong,1964,7,30.5,24.7,1121,89,5,6.8,4.1,41992,705183,374324.6,21.46,91.98,4,1964.07
5081,chittagong,1965,7,31.7,24.4,1526,91,5.3,6.9,5.5,41992,705183,374324.6,21.46,91.98,4,1965.07
5082,chittagong,1966,7,32.3,25.4,699,87,6.5,7,3.1,41992,705183,374324.6,21.46,91.98,4,1966.07
5083,chittagong,1967,7,32.1,25.1,1172,88,5.1,6.6,4.2,41992,705183,374324.6,21.46,91.98,4,1967.07
5084,chittagong,1968,7,31.9,25.1,951,89,5.3,6.7,4.7,41992,705183,374324.6,21.46,91.98,4,1968.07
5085,chittagong,1969,7,31.7,25.2,1193,93,6.2,7,5.2,41992,705183,374324.6,21.46,91.98,4,1969.07
5086,chittagong,1970,7,31.7,24.2,1424,90,3.9,7.4,3.4,41992,705183,374324.6,21.46,91.98,4,1970.07
5087,chittagong,1971,7,33.1,24.4,1518,89,3.3,7.3,3.4,41992,705183,374324.6,21.46,91.98,4,1971.07
5088,chittagong,1972,7,32.2,25.5,324,88,4.2,7.3,4.8,41992,705183,374324.6,21.46,91.98,4,1972.07
5089,chittagong,1973,7,32.2,25.4,874,86,3.5,6.6,4.3,41992,705183,374324.6,21.46,91.98,4,1973.07
5090,chittagong,1974,7,30.3,24.4,1291,92,3.5,7,2.4,41992,705183,374324.6,21.46,91.98,4,1974.07
5091,chittagong,1975,7,30.8,24.4,1293,90,2,6.8,3.8,41992,705183,374324.6,21.46,91.98,4,1975.07
5092,chittagong,1976,7,30.2,24.5,972,89,3.4,6.8,2.7,41992,705183,374324.6,21.46,91.98,4,1976.07
5093,chittagong,1977,7,31.7,25,1077,89,3.2,6.7,2.4,41992,705183,374324.6,21.46,91.98,4,1977.07
5094,chittagong,1978,7,32.2,25.2,535,86,2,6.4,5.3,41992,705183,374324.6,21.46,91.98,4,1978.07
5095,chittagong,1979,7,32,24.3,195,87,2.3,6.1,4.7,41992,705183,374324.6,21.46,91.98,4,1979.07
5096,chittagong,1980,7,31.7,24.8,185,89,2.2,6.6,3.3,41992,705183,374324.6,21.46,91.98,4,1980.07
5097,chittagong,1981,7,32,24.6,839,93,1.6,7,2.1,41992,705183,374324.6,21.46,91.98,4,1981.07
5098,chittagong,1982,7,33.5,25.3,866,89,2.2,6.5,5.5,41992,705183,374324.6,21.46,91.98,4,1982.07
5099,chittagong,1983,7,33.2,25.3,1027,89,2,6.5,2.3,41992,705183,374324.6,21.46,91.98,4,1983.07
5100,chittagong,1984,7,32.5,25.1,731,90,3.1,6.2,3.6,41992,705183,374324.6,21.46,91.98,4,1984.07
5101,chittagong,1985,7,31.5,24.5,884,89,3,6.3,3.7,41992,705183,374324.6,21.46,91.98,4,1985.07
5102,chittagong,1986,7,32.5,25.1,799,90,3.2,6.1,3.7,41992,705183,374324.6,21.46,91.98,4,1986.07
5103,chittagong,1987,7,32,25.8,1885,91,3.6,7,1.7,41992,705183,374324.6,21.46,91.98,4,1987.07
5104,chittagong,1988,7,33,25.2,777,88,2.7,6.6,3.4,41992,705183,374324.6,21.46,91.98,4,1988.07
5105,chittagong,1989,7,33.8,25.3,865,86,3.1,6.5,3.2,41992,705183,374324.6,21.46,91.98,4,1989.07
5106,chittagong,1990,7,32.4,25.4,1211,91,3.2,7.5,3.7,41992,705183,374324.6,21.46,91.98,4,1990.07
5107,chittagong,1991,7,33.3,25.4,800,88,3.2,7,3.7,41992,705183,374324.6,21.46,91.98,4,1991.07
5108,chittagong,1992,7,34,25.1,824,88,2.8,7,2.9,41992,705183,374324.6,21.46,91.98,4,1992.07
5109,chittagong,1993,7,33.5,25.5,672,87,3.7,6.4,4.3,41992,705183,374324.6,21.46,91.98,4,1993.07
5110,chittagong,1994,7,32.5,25.2,767,89,3.1,7,3,41992,705183,374324.6,21.46,91.98,4,1994.07
5111,chittagong,1995,7,32.5,25.3,1039,87,3.5,7,3.4,41992,705183,374324.6,21.46,91.98,4,1995.07
5112,chittagong,1996,7,34,25.5,946,87,2.7,6.5,4,41992,705183,374324.6,21.46,91.98,4,1996.07
5113,chittagong,1997,7,32.5,24.9,1277,91,2.7,7,2.8,41992,705183,374324.6,21.46,91.98,4,1997.07
5114,chittagong,1998,7,34.7,25.7,1257,90,3.4,6.5,4,41992,705183,374324.6,21.46,91.98,4,1998.07
5115,chittagong,1999,7,33.5,25.3,919,90,1.9,6.7,4,41992,705183,374324.6,21.46,91.98,4,1999.07
5116,chittagong,2000,7,34.8,24.4,1300,90,2.1,6.4,4.6,41992,705183,374324.6,21.46,91.98,4,2000.07
5117,chittagong,2001,7,33.8,25.3,903,90,2.9,6.7,4,41992,705183,374324.6,21.46,91.98,4,2001.07
5118,chittagong,2002,7,33.4,25.7,1236,92,1.4,7.1,2.1,41992,705183,374324.6,21.46,91.98,4,2002.07
5119,chittagong,2003,7,34.1,25.6,896,88,2.4,5.8,6,41992,705183,374324.6,21.46,91.98,4,2003.07
5120,chittagong,2004,7,34,25.3,751,89,1.7,6.7,3.9,41992,705183,374324.6,21.46,91.98,4,2004.07
5121,chittagong,2005,7,33,25.5,608,88,2.5,6,4.3,41992,705183,374324.6,21.46,91.98,4,2005.07
5122,chittagong,2006,7,32.8,25.5,802,90,2,6.9,3.3,41992,705183,374324.6,21.46,91.98,4,2006.07
5123,chittagong,2007,7,34.2,25.2,1274,90,1.9,6.9,2.9,41992,705183,374324.6,21.46,91.98,4,2007.07
5124,chittagong,2008,7,32.6,24.8,1275,90,1.2,7.1,3.1,41992,705183,374324.6,21.46,91.98,4,2008.07
5125,chittagong,2009,7,32.8,25.5,971,90,4.8,6.7,3.1,41992,705183,374324.6,21.46,91.98,4,2009.07
5126,chittagong,2010,7,34,25.8,496,85,4.1,6.3,5.2,41992,705183,374324.6,21.46,91.98,4,2010.07
5127,chittagong,2011,7,33.5,25.5,877,86,3.8,6.2,4.7,41992,705183,374324.6,21.46,91.98,4,2011.07
5128,chittagong,2012,7,33.5,25.1,1130,90,4.5,7.2,1.6,41992,705183,374324.6,21.46,91.98,4,2012.07
5129,chittagong,2013,7,34,25.1,772,86,2.9,7,4.6,41992,705183,374324.6,21.46,91.98,4,2013.07
5130,chittagong,1948,8,32.2,24.9,958,90,2.898148148,6.2,4.483018868,41992,705183,374324.6,21.46,91.98,4,1948.08
5131,chittagong,1949,8,31.7,24.7,683,91,2.898148148,6.4,4.483018868,41992,705183,374324.6,21.46,91.98,4,1949.08
5132,chittagong,1950,8,32.2,24.7,744,88,2.898148148,4.8,4.483018868,41992,705183,374324.6,21.46,91.98,4,1950.08
5133,chittagong,1951,8,33.3,24.6,765,87,2.898148148,6.5,4.483018868,41992,705183,374324.6,21.46,91.98,4,1951.08
5134,chittagong,1952,8,31.7,24.7,439,91,2.898148148,6.5,4.483018868,41992,705183,374324.6,21.46,91.98,4,1952.08
5135,chittagong,1953,8,32.9,23.9,606,90,2.898148148,6.9,4.483018868,41992,705183,374324.6,21.46,91.98,4,1953.08
5136,chittagong,1954,8,32.1,24.8,884,91,2.898148148,6.8,4.483018868,41992,705183,374324.6,21.46,91.98,4,1954.08
5137,chittagong,1955,8,31.9,24.7,366,90,2.898148148,6.7,4.483018868,41992,705183,374324.6,21.46,91.98,4,1955.08
5138,chittagong,1956,8,32.2,24.7,726,90,2.898148148,6.8,4.483018868,41992,705183,374324.6,21.46,91.98,4,1956.08
5139,chittagong,1957,8,32.5,25.2,397,89,2.898148148,6.6,4.483018868,41992,705183,374324.6,21.46,91.98,4,1957.08
5140,chittagong,1958,8,32.2,25,504,89,2.898148148,6.9,4.483018868,41992,705183,374324.6,21.46,91.98,4,1958.08
5141,chittagong,1959,8,31.1,24.8,853,92,2.898148148,7.1,4.483018868,41992,705183,374324.6,21.46,91.98,4,1959.08
5142,chittagong,1960,8,31.2,25,907,90,3.9,7.3,4.483018868,41992,705183,374324.6,21.46,91.98,4,1960.08
5143,chittagong,1961,8,31.7,25.1,937,92,3.5,7.3,4.5,41992,705183,374324.6,21.46,91.98,4,1961.08
5144,chittagong,1962,8,30.9,25,499,88,3.9,7,5.5,41992,705183,374324.6,21.46,91.98,4,1962.08
5145,chittagong,1963,8,31.6,25,305,90,5,7.3,5.1,41992,705183,374324.6,21.46,91.98,4,1963.08
5146,chittagong,1964,8,33,24.8,773,88,4.4,6.3,4.9,41992,705183,374324.6,21.46,91.98,4,1964.08
5147,chittagong,1965,8,31.7,24.7,1109,92,4.1,7,4.5,41992,705183,374324.6,21.46,91.98,4,1965.08
5148,chittagong,1966,8,30.6,25,1075,91,5.9,7.1,2.2,41992,705183,374324.6,21.46,91.98,4,1966.08
5149,chittagong,1967,8,31.1,24.8,1002,89,5.1,6.8,4.7,41992,705183,374324.6,21.46,91.98,4,1967.08
5150,chittagong,1968,8,31.7,24.5,887,91,5.1,7,3.4,41992,705183,374324.6,21.46,91.98,4,1968.08
5151,chittagong,1969,8,31.2,24.5,1062,93,4.7,7.3,4.4,41992,705183,374324.6,21.46,91.98,4,1969.08
5152,chittagong,1970,8,33.6,24.5,598,87,2.9,6.7,5.2,41992,705183,374324.6,21.46,91.98,4,1970.08
5153,chittagong,1971,8,30.8,24.4,680,88,3.4,7,5,41992,705183,374324.6,21.46,91.98,4,1971.08
5154,chittagong,1972,8,31.7,24.4,839,90,2.9,7.3,3.9,41992,705183,374324.6,21.46,91.98,4,1972.08
5155,chittagong,1973,8,31.7,25,463,87,2.9,6.6,4.8,41992,705183,374324.6,21.46,91.98,4,1973.08
5156,chittagong,1974,8,31.9,24.9,1059,91,3.4,6.8,3.2,41992,705183,374324.6,21.46,91.98,4,1974.08
5157,chittagong,1975,8,31.7,25,462,86,2.3,6.1,4.1,41992,705183,374324.6,21.46,91.98,4,1975.08
5158,chittagong,1976,8,31.9,24.4,671,88,2.4,6.6,5,41992,705183,374324.6,21.46,91.98,4,1976.08
5159,chittagong,1977,8,32.2,24.6,649,87,2.7,6.7,4.9,41992,705183,374324.6,21.46,91.98,4,1977.08
5160,chittagong,1978,8,32.1,25,571,88,1.9,6.7,5.3,41992,705183,374324.6,21.46,91.98,4,1978.08
5161,chittagong,1979,8,33,22.9,332,89,1.8,6.8,2.8,41992,705183,374324.6,21.46,91.98,4,1979.08
5162,chittagong,1980,8,32,24.2,267,88,1.8,6,5.5,41992,705183,374324.6,21.46,91.98,4,1980.08
5163,chittagong,1981,8,32,25,445,88,1.6,6.3,4.5,41992,705183,374324.6,21.46,91.98,4,1981.08
5164,chittagong,1982,8,32.2,24.6,850,90,2,6.6,4.3,41992,705183,374324.6,21.46,91.98,4,1982.08
5165,chittagong,1983,8,33.3,25.1,888,88,1.9,6.6,5.1,41992,705183,374324.6,21.46,91.98,4,1983.08
5166,chittagong,1984,8,33.5,24.9,817,91,2.6,6.6,3,41992,705183,374324.6,21.46,91.98,4,1984.08
5167,chittagong,1985,8,33,25.3,599,89,2.8,6.3,4.5,41992,705183,374324.6,21.46,91.98,4,1985.08
5168,chittagong,1986,8,33,25.6,328,87,2.1,5.9,4.5,41992,705183,374324.6,21.46,91.98,4,1986.08
5169,chittagong,1987,8,32.8,25.5,1298,88,2.3,6.2,3.2,41992,705183,374324.6,21.46,91.98,4,1987.08
5170,chittagong,1988,8,32,25.3,918,89,2.9,6.5,3.6,41992,705183,374324.6,21.46,91.98,4,1988.08
5171,chittagong,1989,8,32.6,24.9,182,85,2.8,5.6,5.4,41992,705183,374324.6,21.46,91.98,4,1989.08
5172,chittagong,1990,8,33.1,25.4,277,85,2.6,6.1,5.7,41992,705183,374324.6,21.46,91.98,4,1990.08
5173,chittagong,1991,8,33.5,25.4,770,89,2.8,7.1,3.5,41992,705183,374324.6,21.46,91.98,4,1991.08
5174,chittagong,1992,8,33.5,25.2,451,86,2.8,6.6,4.1,41992,705183,374324.6,21.46,91.98,4,1992.08
5175,chittagong,1993,8,32.2,25.4,736,88,3.3,6.7,3,41992,705183,374324.6,21.46,91.98,4,1993.08
5176,chittagong,1994,8,32,25.3,520,86,3.1,6.7,5.1,41992,705183,374324.6,21.46,91.98,4,1994.08
5177,chittagong,1995,8,33,25.6,629,86,2.9,6.5,5.1,41992,705183,374324.6,21.46,91.98,4,1995.08
5178,chittagong,1996,8,33,24.9,702,89,2.2,6.6,3.3,41992,705183,374324.6,21.46,91.98,4,1996.08
5179,chittagong,1997,8,35.6,25.5,613,87,2.5,6,6.5,41992,705183,374324.6,21.46,91.98,4,1997.08
5180,chittagong,1998,8,34.5,25.7,1105,90,2.8,6.8,3.8,41992,705183,374324.6,21.46,91.98,4,1998.08
5181,chittagong,1999,8,33.5,25,1134,91,1.9,7.1,3.5,41992,705183,374324.6,21.46,91.98,4,1999.08
5182,chittagong,2000,8,34.6,25.1,870,89,1.8,6.1,5.8,41992,705183,374324.6,21.46,91.98,4,2000.08
5183,chittagong,2001,8,34.1,25.7,534,89,1.9,6.1,6.4,41992,705183,374324.6,21.46,91.98,4,2001.08
5184,chittagong,2002,8,34.8,25.5,658,89,1.8,6.2,5.3,41992,705183,374324.6,21.46,91.98,4,2002.08
5185,chittagong,2003,8,34.2,25.5,655,88,1.8,5.9,5.7,41992,705183,374324.6,21.46,91.98,4,2003.08
5186,chittagong,2004,8,34.8,25.4,686,89,2,6.2,5.3,41992,705183,374324.6,21.46,91.98,4,2004.08
5187,chittagong,2005,8,32.6,25.4,957,91,2.5,7.2,2.8,41992,705183,374324.6,21.46,91.98,4,2005.08
5188,chittagong,2006,8,33,25.3,385,87,1.7,6.3,4.7,41992,705183,374324.6,21.46,91.98,4,2006.08
5189,chittagong,2007,8,33.5,25.4,526,86,1.9,6.8,4.8,41992,705183,374324.6,21.46,91.98,4,2007.08
5190,chittagong,2008,8,33.5,25,664,88,1.4,6.6,3.9,41992,705183,374324.6,21.46,91.98,4,2008.08
5191,chittagong,2009,8,34,25.3,944,89,3.9,6.9,3.2,41992,705183,374324.6,21.46,91.98,4,2009.08
5192,chittagong,2010,8,33.7,25.7,501,84,3.3,6,5.9,41992,705183,374324.6,21.46,91.98,4,2010.08
5193,chittagong,2011,8,33.8,25.1,1226,88,3.6,6.8,4,41992,705183,374324.6,21.46,91.98,4,2011.08
5194,chittagong,2012,8,33.6,24.9,801,87,4.1,6.3,4.8,41992,705183,374324.6,21.46,91.98,4,2012.08
5195,chittagong,2013,8,33.5,25.5,1000,86,2.9,6.6,4.4,41992,705183,374324.6,21.46,91.98,4,2013.08
5196,chittagong,1948,9,32.8,24.9,274,87,2.190740741,5.6,5.873584906,41992,705183,374324.6,21.46,91.98,4,1948.09
5197,chittagong,1949,9,32.5,24.4,359,87,2.190740741,5.4,5.873584906,41992,705183,374324.6,21.46,91.98,4,1949.09
5198,chittagong,1950,9,34.2,24.9,440,84,2.190740741,3.2,5.873584906,41992,705183,374324.6,21.46,91.98,4,1950.09
5199,chittagong,1951,9,33.3,24.7,799,85,2.190740741,4,5.873584906,41992,705183,374324.6,21.46,91.98,4,1951.09
5200,chittagong,1952,9,32.1,24.5,617,92,2.190740741,6.3,5.873584906,41992,705183,374324.6,21.46,91.98,4,1952.09
5201,chittagong,1953,9,32.8,24.7,401,86,2.190740741,6.6,5.873584906,41992,705183,374324.6,21.46,91.98,4,1953.09
5202,chittagong,1954,9,32.7,24.8,132,88,2.190740741,5.2,5.873584906,41992,705183,374324.6,21.46,91.98,4,1954.09
5203,chittagong,1955,9,34,24.6,373,87,2.190740741,5.8,5.873584906,41992,705183,374324.6,21.46,91.98,4,1955.09
5204,chittagong,1956,9,32.4,24.3,554,90,2.190740741,6.7,5.873584906,41992,705183,374324.6,21.46,91.98,4,1956.09
5205,chittagong,1957,9,34,24.8,407,85,2.190740741,5.6,5.873584906,41992,705183,374324.6,21.46,91.98,4,1957.09
5206,chittagong,1958,9,33.8,25,421,88,2.190740741,6.7,5.873584906,41992,705183,374324.6,21.46,91.98,4,1958.09
5207,chittagong,1959,9,32.2,24.5,372,90,2.190740741,7,5.873584906,41992,705183,374324.6,21.46,91.98,4,1959.09
5208,chittagong,1960,9,32.6,25.1,183,88,2.3,6.7,5.873584906,41992,705183,374324.6,21.46,91.98,4,1960.09
5209,chittagong,1961,9,31.3,24.7,574,90,3.3,7,4.6,41992,705183,374324.6,21.46,91.98,4,1961.09
5210,chittagong,1962,9,33.2,25.2,281,86,2.7,6.5,6.6,41992,705183,374324.6,21.46,91.98,4,1962.09
5211,chittagong,1963,9,33.3,24.5,403,86,3.5,6.7,6.1,41992,705183,374324.6,21.46,91.98,4,1963.09
5212,chittagong,1964,9,32.1,25.1,170,85,3.1,5.9,6.2,41992,705183,374324.6,21.46,91.98,4,1964.09
5213,chittagong,1965,9,31.6,24.7,278,87,4,6.2,6.4,41992,705183,374324.6,21.46,91.98,4,1965.09
5214,chittagong,1966,9,33.5,24.9,388,87,4.6,6.1,6.6,41992,705183,374324.6,21.46,91.98,4,1966.09
5215,chittagong,1967,9,31.7,24.8,966,89,5,6.6,4.8,41992,705183,374324.6,21.46,91.98,4,1967.09
5216,chittagong,1968,9,33.3,24.8,201,88,3.4,6,5.7,41992,705183,374324.6,21.46,91.98,4,1968.09
5217,chittagong,1969,9,32.4,24.8,465,84,4.2,5.1,7.9,41992,705183,374324.6,21.46,91.98,4,1969.09
5218,chittagong,1970,9,32.2,24.6,308,87,2.2,6,4.7,41992,705183,374324.6,21.46,91.98,4,1970.09
5219,chittagong,1971,9,33.3,25,112,86,2.1,7.3,5,41992,705183,374324.6,21.46,91.98,4,1971.09
5220,chittagong,1972,9,34.4,24.1,56,81,1.9,5.2,7.5,41992,705183,374324.6,21.46,91.98,4,1972.09
5221,chittagong,1973,9,32.2,25.1,382,88,2.1,6.1,5.9,41992,705183,374324.6,21.46,91.98,4,1973.09
5222,chittagong,1974,9,33.9,25,210,88,2.3,5.4,6,41992,705183,374324.6,21.46,91.98,4,1974.09
5223,chittagong,1975,9,31.4,24.5,280,85,2,5.5,7,41992,705183,374324.6,21.46,91.98,4,1975.09
5224,chittagong,1976,9,32.8,24.8,49,83,2,5,8.1,41992,705183,374324.6,21.46,91.98,4,1976.09
5225,chittagong,1977,9,33.3,24.8,239,85,1.7,5.9,6.4,41992,705183,374324.6,21.46,91.98,4,1977.09
5226,chittagong,1978,9,32.8,24.3,479,86,1.3,5.8,5.8,41992,705183,374324.6,21.46,91.98,4,1978.09
5227,chittagong,1979,9,33.2,24.7,102,87,1.3,5.8,3.9,41992,705183,374324.6,21.46,91.98,4,1979.09
5228,chittagong,1980,9,32.3,25.1,359,86,2.2,5.8,6,41992,705183,374324.6,21.46,91.98,4,1980.09
5229,chittagong,1981,9,34,24.6,438,86,1.3,5.1,6.2,41992,705183,374324.6,21.46,91.98,4,1981.09
5230,chittagong,1982,9,32.6,24.6,483,86,1.3,5.1,7.3,41992,705183,374324.6,21.46,91.98,4,1982.09
